time,x,y,z,Fx,Fy,Fz
1775535941.5175364,0.5563147110845473,-0.12723353632016052,0.4656921622216679,-7.276499,14.809625,-11.729151
1775535941.6175365,0.5593401369968065,-0.12685611936107516,0.4659825872859142,-7.2105656,14.636407,-11.891301
1775535941.717538,0.5618725953317897,-0.12636355309900943,0.4656911703701669,-7.328141,14.717337,-12.266038
1775535941.8175383,0.5649393923989134,-0.12593722057083798,0.4657713540631061,-7.074852,14.862906,-12.242398
1775535941.917542,0.567874473311606,-0.1254151020552714,0.46557158891318323,-7.183739,14.835973,-12.407926
1775535942.0175445,0.5708265030771981,-0.12486824177098944,0.46532675252178035,-7.1267076,14.864116,-12.570014
1775535942.1175373,0.5737656482602598,-0.12448533590897252,0.46527618105359136,-7.0545025,14.991135,-12.829645
1775535942.2175345,0.5768975156519776,-0.12397960654252739,0.4651405656172977,-7.0475235,14.921343,-12.968631
1775535942.3175402,0.5797087684749411,-0.12336155062259979,0.4648319256145028,-7.215154,14.91394,-12.97155
1775535942.4175434,0.5827100880669662,-0.12298000638772433,0.4650503951798693,-7.127955,14.999788,-13.050781
1775535942.5175352,0.5854615277317895,-0.12261210470658818,0.46515353441331275,-7.1719418,14.933013,-13.236057
1775535942.6175332,0.5885365196855453,-0.12186957487762018,0.4649052161123269,-7.164379,14.897636,-13.295434
1775535942.7174108,0.591665009111104,-0.12134115065470366,0.46477029420920296,-7.0726786,15.053685,-13.426473
1775535942.8174384,0.5946249429257798,-0.12084901972102692,0.46475013557494016,-7.1030645,15.046288,-13.5873575
1775535942.9175045,0.5973038213929341,-0.12048920859760022,0.46470583273528077,-7.0343404,15.008697,-13.718013
1775535943.0175395,0.6001978807225167,-0.12001258563169381,0.46505657441652115,-6.9250684,15.044627,-13.717874
1775535943.1175356,0.60313997508325,-0.11951881086924526,0.46489205543257706,-7.121415,15.1008,-13.878065
1775535943.2175367,0.6060692089755634,-0.11892775103360695,0.464939956885838,-7.2332783,14.939611,-13.911731
1775535943.3175397,0.6089036435041306,-0.1184155998053339,0.4648893275703275,-7.072662,15.001875,-13.962236
1775535943.4175358,0.6120434894786494,-0.11780571328012766,0.4652168280734264,-7.0553675,14.965345,-13.992995
1775535943.5175357,0.6148754842881788,-0.11727081421764542,0.4651442527627224,-7.180127,15.087957,-13.968162
1775535943.617534,0.6178632405193318,-0.11664797921010783,0.4645561077463367,-7.1370096,15.029581,-14.149571
1775535943.7174087,0.6210390343410348,-0.11589104900571744,0.46455010926857326,-6.9833245,15.143372,-14.2533245
1775535943.8174706,0.6240537885987762,-0.11534187128750921,0.46441509004904563,-7.020015,14.917633,-14.259996
1775535943.9174888,0.6269288794041363,-0.11483621860600733,0.4640411421444187,-7.1416,15.090092,-14.314334
1775535944.0174932,0.6298490513991073,-0.11431693154000255,0.46376670760772354,-7.077713,15.080397,-14.417115
1775535944.1174989,0.6328064893880542,-0.11392747309486029,0.4639064871972548,-7.143045,15.096706,-14.369556
1775535944.2175372,0.6359047036975642,-0.11316450142127411,0.4641367709669519,-7.1428204,15.143548,-14.447109
1775535944.3175406,0.6387354473876957,-0.11283122211312004,0.4640478744044773,-7.047202,15.083349,-14.396058
1775535944.4175358,0.6417894715164656,-0.1121900239018613,0.46381771018127677,-7.070132,14.932777,-14.504331
1775535944.517539,0.6447085210830189,-0.11170823210433363,0.46353207601322594,-7.092243,15.165371,-14.660236
1775535944.617542,0.6476403512474487,-0.1112723318326512,0.4637396476319144,-6.9718647,15.134974,-14.683159
1775535944.7175398,0.6506521867449497,-0.11061934007459126,0.4641075774861609,-7.042591,15.117374,-14.713887
1775535944.8174403,0.6535389098479243,-0.11020608054506267,0.4639553607842341,-6.9625063,15.058349,-14.767192
1775535944.9174986,0.656187385300723,-0.10985910961502836,0.4637711412466022,-6.9152184,15.10579,-14.820281
1775535945.0175357,0.6592843049424302,-0.10929464798311427,0.46415015694887884,-6.9246335,15.184952,-14.846102
1775535945.117535,0.6623068570261643,-0.10861412742993237,0.4643441065933835,-6.9395614,15.251564,-14.844681
1775535945.2175362,0.6650667912768465,-0.10827183728814326,0.46419978414642277,-7.122758,15.096338,-14.904495
1775535945.317538,0.6682213939405163,-0.10769420582759731,0.4639761503553747,-6.9398108,15.09138,-14.927133
1775535945.417535,0.671084320396296,-0.10728678794998925,0.4636459460395741,-7.002282,15.191886,-14.901789
1775535945.5175407,0.6740157504930105,-0.1068677570552857,0.4631735823345212,-7.0160837,15.063886,-15.008558
1775535945.6175365,0.6772718077384858,-0.10619758750702712,0.46323596147405194,-7.0381565,15.14455,-15.061986
1775535945.7175333,0.6801744080083966,-0.10565776387289841,0.46321810387789225,-7.026032,15.112104,-15.082679
1775535945.8175437,0.6829174916639664,-0.10536818720422696,0.4629340138970002,-7.05304,15.187124,-15.087726
1775535945.9175465,0.6857658100553125,-0.10498888962978263,0.4629936135215212,-7.017221,15.12377,-15.165469
1775535946.0175412,0.6890908065631132,-0.10428389745488056,0.4633154203166055,-7.035877,15.173344,-15.214069
1775535946.1175373,0.6919740625267973,-0.10375187721095754,0.46288691655786113,-7.0802155,15.223682,-15.21732
1775535946.217541,0.6946856371569566,-0.10350421389780763,0.462286913691978,-6.984434,15.08173,-15.191515
1775535946.317557,0.697751246351553,-0.10294857065234471,0.4625191768886222,-6.9044113,15.232773,-15.294805
