time,x,y,z,Fx,Fy,Fz
1775536926.852776,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.1955447,16.26367,-3.6350307
1775536926.9527712,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.107978,16.300335,-3.5044992
1775536927.0527709,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.0524826,16.192913,-3.658076
1775536927.152761,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.0759935,16.179409,-3.633459
1775536927.2527556,0.5348836838576065,-0.1294351869943545,0.4658803499647299,-4.09997,16.19676,-3.5827653
1775536927.3527508,0.5380986733581813,-0.12860504289526833,0.4667354657111952,-4.3015747,16.073027,-3.801366
1775536927.4527516,0.5411458534895698,-0.12838765060450222,0.46646113919599763,-4.14733,16.378109,-4.088142
1775536927.5526557,0.5438524963399665,-0.12776372628595967,0.46627475525204537,-4.1363153,16.194586,-4.306366
1775536927.6527429,0.5468056604911339,-0.12725495941401724,0.4662041141680684,-4.0378146,16.175508,-4.532913
1775536927.7527688,0.5497368051159315,-0.1266994205308482,0.46623401237989887,-3.9458656,16.103405,-4.7014585
1775536927.8526742,0.5524800249232373,-0.12617627676553259,0.4661004418690769,-4.1200123,16.052153,-4.738802
1775536927.9527192,0.5552977772719564,-0.12576655938821615,0.46589980059067165,-4.1437984,16.121061,-4.9896464
1775536928.0527248,0.5580586648138416,-0.12518941713457593,0.4659865120455164,-4.0108843,16.151712,-5.1789446
1775536928.1527443,0.560962544772374,-0.12470977132084603,0.4659964910180792,-3.9005256,16.146858,-5.5038266
1775536928.25277,0.5638378089289449,-0.12418427067363091,0.46567959474990117,-4.0361834,16.161728,-5.540362
1775536928.3527596,0.5666547981426108,-0.12372415563631618,0.4654572612413751,-3.951384,16.252953,-5.7882943
1775536928.4527678,0.5695416568246253,-0.12313812383446757,0.4654105087304663,-3.860694,16.219055,-5.8773026
1775536928.5527833,0.5722937146293758,-0.12267245411774093,0.4654746519858789,-3.9354644,16.141588,-6.181809
1775536928.652779,0.5750452374619036,-0.12216696599692022,0.46550491567018554,-3.9421988,16.14804,-6.2942605
1775536928.7527692,0.5780239947985173,-0.12164723196748756,0.4654341782238855,-4.1959033,16.16455,-6.4670367
1775536928.85276,0.58087799854148,-0.12098966716383547,0.4655570145603004,-3.9448824,16.053837,-6.58413
1775536928.952761,0.5835457273157862,-0.12058250248773537,0.46558672307369137,-4.142398,16.327482,-6.722499
1775536929.0527546,0.5863368041359912,-0.12013602152328186,0.46545926692228934,-4.0894175,16.131508,-6.921292
1775536929.1527514,0.5890563642120258,-0.11952834041596412,0.46550067164305076,-4.107751,16.17337,-7.0367136
1775536929.2528272,0.5921231568144764,-0.11915659724779902,0.46543506859649453,-3.967301,16.278519,-7.156694
1775536929.3527882,0.5949680708374573,-0.1183594945268957,0.4651223318174296,-3.967301,16.278519,-7.156694
1775536929.4527647,0.597802256024923,-0.11803031504050943,0.46509030605223856,-4.054727,16.0994,-7.2546825
1775536929.5526612,0.600676631233237,-0.11742444023468533,0.46475176005663604,-3.907373,16.127293,-7.526154
1775536929.6526804,0.6035981540761799,-0.11680697572268048,0.4646417939408633,-3.9809737,16.289597,-7.590664
1775536929.7527428,0.6063405496123447,-0.11637757173199637,0.4644163160329258,-4.013217,16.135256,-7.8408265
1775536929.85276,0.609228170481748,-0.11597663105096956,0.4645110321157118,-4.0971966,16.197197,-7.9093695
1775536929.9527507,0.6122278487400798,-0.1153045189931734,0.46462240183190184,-4.227643,16.240816,-8.053808
1775536930.052752,0.614965468211071,-0.11496436826841637,0.46449446262743194,-4.1226587,16.130634,-8.096659
1775536930.1527238,0.6176220267643378,-0.11415990855134625,0.46422727245708056,-4.2768583,16.207699,-8.293898
1775536930.2527273,0.6206283615281849,-0.11376173364223757,0.4640845915557828,-4.1441827,16.039349,-8.366997
1775536930.3527513,0.6235889947396486,-0.11307261812777387,0.4640917288563358,-4.173749,16.167517,-8.508919
1775536930.4527514,0.6262842921360557,-0.112562984873747,0.4639179610911804,-4.0756903,16.200397,-8.6272135
1775536930.5526505,0.629234938055116,-0.11188811822333665,0.46426514536676067,-4.075472,16.250008,-8.750789
